ID,专利,商标,著作权
2431218,0,0,0
2431289,0,0,1
2431376,0,1,1
2431501,0,0,0
2432256,0,1,1
2432393,0,1,0
2432637,1,1,0
2432827,1,1,0
2433090,1,0,1
2433119,1,0,0
2433158,1,0,1
2433464,NA,1,0
2433530,1,1,0
2433721,1,1,1
2434069,1,0,1
2434111,1,1,0
2434156,0,1,0
2434643,0,0,0
2435292,0,0,0
2435772,1,1,1
2435821,0,0,0
2435984,0,0,0
2435988,0,1,1
2436245,0,0,0
2436360,0,0,0
2436398,1,1,1
2436465,0,0,0
2436743,0,0,0
2436941,0,0,0
2436961,1,1,1
2436993,0,0,0
2437001,0,0,0
2437484,0,0,0
2437528,1,0,0
2437624,0,1,0
2437703,0,0,0
2437822,0,0,0
2437987,0,0,0
2438573,0,0,1
2438618,1,0,0
2439153,0,0,0
2439214,1,0,1
2439291,1,1,0
2439373,0,0,0
2439441,0,0,0
2439744,1,1,0
2440396,0,0,0
2440528,0,0,0
2440898,0,0,0
2440947,1,1,0
2441172,1,1,0
2441383,0,0,0
2441463,0,1,1
2441565,0,1,0
2441647,1,1,0
2442043,0,0,0
2442066,1,1,0
2442068,0,0,0
2442071,0,0,0
2442084,0,0,0
2442365,NA,1,1
2442379,0,0,0
2442438,0,0,0
2442643,1,1,1
2442796,0,1,1
2443143,1,0,0
2443296,0,1,1
2443447,1,0,1
2443893,1,0,1
2443919,0,1,0
2444002,0,1,1
2444009,0,0,0
2444042,1,1,1
2444167,1,1,0
2444373,1,0,1
2444610,0,0,0
2444726,0,0,0
2444782,1,1,0
2445573,1,0,1
2445939,0,1,1
2446450,0,0,0
2446715,0,0,0
2446998,1,1,0
2447578,1,0,0
2447779,0,0,0
2448740,1,NA,1
2448820,0,1,0
2449203,0,0,0
2449251,0,0,0
2449328,0,1,1
2449437,1,1,0
2449651,1,1,0
2449653,1,NA,1
2450120,0,0,0
2450266,1,1,0
2450447,0,0,0
2450509,0,0,0
2450895,1,0,1
2451500,0,0,0
2451532,0,0,0
2451594,1,1,0
2451654,1,0,0
2451746,0,0,0
2452008,0,1,0
2452154,1,0,0
2453110,1,1,0
2453806,1,0,0
2453909,1,1,1
2454132,0,0,0
2454133,1,1,0
2454240,1,0,1
2454324,0,1,1
2454946,1,0,1
2455445,1,1,1
2455612,0,1,1
2456248,1,1,0
2456252,1,0,1
2456929,1,0,1
2457235,0,1,1
2457298,0,1,0
2457301,0,0,0
2457321,1,0,1
2457620,1,0,1
2457753,1,0,1
2458381,0,1,1
2458407,0,1,1
2458453,0,0,0
2458494,0,0,0
2458526,0,0,0
2459198,0,0,0
2459300,1,1,1
2459410,0,1,1
2459650,0,0,0
2460054,0,0,0
2460081,0,0,0
2460460,1,0,0
2460926,0,0,0
2460938,0,0,0
2461061,0,1,1
2461579,1,1,1
2461800,0,0,0
2461945,0,1,1
2462132,1,0,0
2462324,0,0,0
2462779,1,0,1
2462997,0,0,0
2463033,0,1,1
2463338,0,0,0
2463497,0,0,0
2463521,0,1,1
2463678,0,0,0
2463698,0,0,0
2463754,1,0,1
2463827,0,1,1
2463863,0,0,0
2464553,0,0,0
2464999,0,0,0
2465190,1,1,0
2465296,1,0,1
2465542,0,1,0
2466124,0,0,0
2466624,1,1,1
2466689,0,1,1
2466820,0,0,0
2467480,0,0,0
2467998,1,0,1
2468167,1,0,0
2468914,1,0,0
2468933,1,1,1
2468936,0,0,0
2469265,0,0,0
2469677,1,0,0
2469850,1,1,0
2470369,0,0,0
2470545,0,0,0
2470758,0,1,1
2470906,0,0,0
2471026,1,0,1
2471523,1,0,1
2471554,1,1,0
2471784,1,1,1
2471914,0,0,0
2472010,1,1,0
2472408,1,0,1
2472456,0,1,1
2472786,0,0,0
2473063,0,0,0
2473262,0,0,0
2473413,0,1,1
2473582,1,0,1
2473584,0,0,0
2473747,0,NA,1
2473977,1,1,0
2474017,0,1,1
2474144,0,0,0
2474159,1,1,1
2474774,1,0,1
2475161,0,0,0
2475195,0,0,0
2475226,0,0,0
2475654,0,0,0
2475741,0,1,1
2476043,0,0,0
2476045,1,0,1
2476541,0,0,0
2476600,0,0,0
2476615,1,1,1
2477236,0,1,1
2477621,0,0,0
2477674,0,1,1
2477903,1,0,1
2478135,0,0,0
2478391,0,0,0
2478881,1,0,1
2479416,1,1,1
2479550,0,0,0
2480133,1,1,0
2480204,0,0,NA
2480369,1,0,1
2480497,1,1,0
2480952,1,0,1
2481043,1,1,1
2481348,0,0,0
2481599,1,0,0
2482189,0,1,1
2482991,0,0,1
2483446,0,1,1
2483852,1,0,1
2484151,0,1,1
2484385,0,0,0
2484399,0,1,1
2484705,0,0,1
2484862,0,0,0
2484986,0,0,0
2485840,1,1,1
2486476,1,1,1
2486634,1,1,1
2486686,1,1,0
2487169,1,1,0
2487253,0,1,1
2487385,0,0,0
2487578,0,0,0
2487594,0,0,0
2487831,1,1,1
2488032,0,0,0
2488079,0,1,1
2488259,0,1,1
2488572,0,0,1
2488964,0,0,0
2488975,0,0,1
2489001,0,0,0
2489911,0,0,0
2490132,1,1,0
2490227,0,1,0
2490465,0,0,0
2490940,0,0,0
2491232,0,0,0
2491685,0,0,0
2491811,1,0,0
2491928,1,1,0
2492213,0,0,0
2492445,0,0,0
2492547,0,0,0
2493103,1,0,1
2493143,0,0,0
2493646,0,0,0
2494004,0,0,0
2494093,1,1,1
2494446,0,0,0
2494530,0,0,0
2494560,1,1,0
2494799,0,1,0
2494847,0,0,0
2495267,0,0,0
2495391,0,1,1
2495498,0,0,0
2495547,1,1,1
2495615,0,0,0
2495709,0,0,0
2495801,1,1,1
2496021,0,0,0
2496355,0,1,0
2496357,0,1,1
2496358,0,0,0
2496366,0,1,1
2496387,NA,1,0
2497055,1,1,0
2497148,0,0,0
2497331,1,0,0
2497736,1,0,1
2497890,0,1,1
2497954,1,1,0
2498126,1,1,0
2498270,1,1,1
2498473,0,0,0
2498508,0,0,0
2498550,0,1,1
2498577,0,1,1
2498649,0,0,0
2499056,0,1,0
2499262,1,0,1
2499299,0,0,0
2499480,1,0,0
2499488,0,1,1
2499570,1,1,0
2499753,0,0,NA
2499816,1,0,1
2499851,0,1,0
2499982,0,1,1
2500087,0,0,0
2500116,0,1,1
2500193,1,0,1
2500363,1,1,0
2500469,1,0,0
2500549,1,1,0
2500559,0,1,NA
2501107,0,0,0
2501225,1,1,1
2501626,0,0,0
2501788,0,0,0
2501790,1,1,1
2501811,NA,0,0
2502199,0,0,1
2502413,0,0,0
2502715,0,0,0
2503042,0,0,0
2503330,0,1,1
2503533,0,0,0
2504020,1,1,0
2504129,0,1,1
2504538,0,0,0
2504561,0,1,0
2504733,0,0,0
2504761,0,0,0
2504977,0,0,0
2505006,0,1,1
2505189,0,0,0
2505511,1,1,1
2506223,0,0,0
2506341,NA,0,0
2506404,1,0,1
2506456,0,1,1
2506838,0,0,0
2507105,1,1,0
2507226,0,0,0
2507241,0,0,0
2507377,0,0,0
2507724,1,1,1
2507864,0,0,0
2508170,0,1,1
2508337,0,0,0
2508562,1,0,1
2508773,0,1,1
2508949,0,0,0
2509113,0,1,1
2509217,0,0,0
2509367,0,0,0
2509496,0,0,0
2509623,1,1,0
2509812,0,1,1
2510087,0,0,0
2510646,0,0,0
2510792,0,1,0
2510938,0,0,0
2511146,0,1,NA
2511309,1,1,0
2511350,0,0,0
2511416,0,0,1
2511594,NA,0,1
2511699,1,0,1
2512349,0,0,0
2512666,1,1,1
2512820,0,0,0
2512861,0,1,1
2512983,0,0,0
2513064,0,0,0
2513152,1,NA,0
2513774,1,1,1
2513911,0,0,0
2513936,1,0,0
2514035,0,0,0
2514272,1,0,0
2514647,1,1,0
2514799,0,0,1
2514812,0,0,0
2515038,0,1,1
2515489,NA,1,0
2515961,1,0,1
2516251,1,1,1
2516554,1,1,0
2516660,0,0,1
2516857,1,1,0
2516895,0,1,1
2517016,0,1,1
2517210,0,0,0
2517642,0,0,0
2517738,1,0,1
2517760,0,0,0
2518079,1,1,0
2518207,1,1,1
2518448,1,1,0
2518473,0,0,0
2518590,1,1,0
2518745,1,1,0
2518799,0,1,1
2518912,0,1,1
2519039,1,1,0
2519554,0,0,0
2519957,0,0,0
2520008,0,0,0
2520215,0,1,0
2520232,1,0,1
2520379,0,0,0
2520538,0,0,0
2520549,1,0,0
2520672,0,0,0
2520808,0,0,0
2521241,1,0,1
2521328,1,0,1
2521756,0,1,0
2521829,0,0,0
2521963,1,0,1
2522069,0,1,0
2522220,1,1,1
2522332,0,0,0
2522370,0,1,1
2522503,0,1,1
2522753,0,0,0
2523166,0,1,1
2523191,1,0,0
2523265,0,0,0
2523340,0,0,0
2523631,1,0,1
2523762,0,1,1
2523794,0,0,0
2523889,0,0,0
2523968,0,0,0
2524409,0,0,0
2524653,0,0,0
2524962,0,1,0
2525263,0,0,0
2525343,1,1,1
2525550,0,1,0
2525716,0,1,1
2525831,0,1,1
2526310,0,1,1
2526377,0,0,0
2526468,0,0,1
2526731,0,1,1
2526768,0,0,0
2527012,0,0,1
2527014,1,1,0
2527129,1,1,0
2527310,1,1,0
2527584,1,1,0
2527725,0,1,0
2527756,1,0,1
2527896,0,0,0
2528052,0,0,0
2528395,1,1,0
2528564,0,0,0
2529252,1,1,1
2529356,0,0,0
2529542,0,0,0
2529698,0,0,0
2529706,1,1,0
2529753,0,1,1
2529955,1,1,0
2530054,0,1,1
2530312,0,0,0
2530365,1,1,0
2530773,1,0,0
2530895,1,0,1
2531689,0,0,0
2531694,0,1,0
2531845,0,1,0
2531908,0,0,0
2531934,0,1,0
2532072,1,1,0
2532095,0,0,0
2532263,0,0,0
2532272,1,1,1
2532942,0,1,1
2533087,1,1,1
2533585,1,0,1
2533972,1,0,0
2534266,0,0,0
2534292,1,1,1
2534334,0,0,0
2534375,1,0,1
2534485,0,0,0
2534587,1,1,1
2534658,1,0,0
2534763,0,1,1
2534769,0,0,0
2535093,1,0,1
2535207,1,0,1
2535330,0,0,0
2535820,0,0,0
2536031,0,0,0
2536452,0,0,0
2536886,0,0,0
2537139,NA,1,1
2538016,1,1,1
2538688,0,0,0
2538935,0,1,1
2539054,1,0,0
2539153,0,0,0
2539901,1,1,0
2539910,0,0,0
2539981,0,0,0
2540243,0,0,0
2540933,0,0,0
2541444,0,0,0
2541597,0,0,0
2541618,0,0,0
2541926,0,1,0
2542062,0,0,1
2542287,1,0,1
2542412,0,1,1
2542436,1,0,0
2542815,0,0,0
2542852,0,0,0
2542959,1,1,0
2543066,0,0,0
2543173,0,0,0
2543267,0,0,0
2543574,0,0,0
2543745,0,1,1
2543825,1,0,0
2544305,0,0,0
2544867,0,1,1
2545335,1,0,0
2545354,1,0,0
2545428,1,1,0
2545602,0,0,0
2545693,1,0,1
2546025,0,1,1
2546048,0,1,1
2546094,1,1,1
2546136,1,0,1
2546235,0,0,0
2546550,1,1,0
2546970,0,1,1
2547153,1,0,0
2547685,1,1,0
2547972,1,1,0
2548083,1,1,0
2548541,0,0,0
2548889,0,0,0
2549445,1,1,0
2549586,0,0,0
2549737,0,0,0
2549800,1,1,1
2550158,0,0,0
2550300,0,0,0
2551205,1,0,1
2551238,0,0,0
2551259,1,1,0
2551277,0,1,1
2552166,1,0,1
2552176,1,1,1
2552588,1,1,1
2552681,1,1,0
2552794,0,1,1
2553001,0,0,0
2553749,1,0,1
2553769,1,1,1
2554080,1,1,1
2554173,1,1,0
2554779,1,0,0
2555243,0,1,0
2555312,0,1,1
2555781,0,0,0
2555926,0,0,0
2556727,0,0,0
2556963,1,1,1
2556989,0,0,0
2557575,1,1,0
2557654,0,0,1
2557666,0,0,1
2557686,0,0,0
2557892,0,0,0
2557931,1,0,1
2557990,0,0,0
2558145,1,1,1
2558511,0,0,0
2558529,1,1,0
2559194,0,0,0
2559445,1,1,0
2559713,0,0,0
2559841,0,0,0
2559913,0,0,0
2560138,1,1,0
2560287,0,1,1
2560805,0,0,0
2561021,0,0,0
2561295,0,0,1
2561310,1,0,1
2561439,1,0,1
2561767,1,0,0
2562403,0,0,0
2562557,0,1,1
2562755,0,0,0
2563043,0,0,0
2563197,0,0,0
2563389,0,0,0
2563644,0,0,0
2563650,0,0,0
2564048,1,0,1
2564122,1,0,0
2564654,0,0,0
2564821,0,1,1
2565042,0,0,1
2565261,0,0,0
2565391,0,0,0
2565468,0,NA,0
2565795,0,0,0
2565913,1,1,0
2565942,0,0,0
2565980,0,0,0
2566061,1,1,1
2566301,1,0,1
2566594,0,0,0
2566886,1,0,1
2567259,0,0,1
2567288,0,0,0
2567402,0,0,0
2567614,0,1,1
2567635,0,0,0
2567817,0,0,0
2567941,0,0,0
2568189,0,0,0
2568280,1,0,1
2568656,1,1,1
2568689,0,0,0
2568836,0,0,0
2568985,1,1,1
2569058,0,0,0
2569247,0,0,0
2569791,0,0,0
2570301,0,0,0
2570315,0,1,1
2570373,0,0,1
2570386,0,0,0
2570710,0,0,0
2570733,0,0,0
2570741,0,1,1
2570803,0,1,1
2571013,1,1,1
2571687,0,1,0
2571833,0,1,1
2571837,1,0,0
2572073,1,1,0
2572083,1,1,0
2572154,0,0,0
2572359,0,0,1
2572664,0,0,0
2573024,0,0,0
2573203,1,1,1
2573487,1,1,1
2573781,0,0,0
2573991,1,1,0
2574214,0,0,1
2574276,1,1,1
2574320,1,1,1
2574535,0,0,0
2574873,0,0,0
2575023,0,1,1
2575057,1,0,0
2575599,0,0,0
2575743,1,1,0
2575810,0,1,1
2575919,0,1,1
2576159,0,0,0
2576326,1,0,1
2576338,0,0,1
2576812,0,1,1
2577010,0,0,0
2577108,0,0,0
2577199,0,1,1
2577206,0,1,NA
2577712,0,0,0
2578257,NA,1,0
2578259,0,0,1
2578313,0,1,1
2578644,0,0,0
2578759,0,0,0
2578792,0,0,0
2578948,0,1,1
2578980,0,0,0
2579722,0,1,1
2579769,0,1,1
2580133,1,0,0
2580273,1,0,1
2580389,0,0,0
2580447,1,0,1
2580962,0,0,NA
2581292,1,1,0
2581428,0,0,0
2581537,0,0,0
2581755,0,0,0
2581845,0,0,0
2581859,1,0,1
2581941,1,1,1
2582061,0,0,0
2582082,1,1,1
2582128,1,NA,1
2583015,0,0,0
2583174,0,1,0
2583867,0,1,0
2584297,1,0,0
2584724,0,0,0
2584847,1,1,1
2584919,1,1,1
2584986,0,0,0
2585479,0,0,0
2585678,0,1,1
2585679,1,0,0
2585767,0,0,0
2585945,0,0,0
2586084,0,1,1
2586100,0,1,1
2586570,1,0,0
2586593,0,1,1
2587492,0,1,1
2587718,0,0,1
2587728,1,1,1
2588090,0,1,1
2588192,0,0,0
2588350,0,0,0
2588480,1,1,0
2588570,0,0,0
2589157,0,0,0
2589302,0,1,0
2589338,0,0,1
2589389,0,1,1
2590630,0,0,0
2591083,1,1,0
2591105,0,0,0
2591128,1,1,0
2591535,0,0,0
2591612,0,1,0
2591702,0,0,0
2592183,0,0,0
2592318,0,1,1
2592786,0,0,0
2592931,0,1,1
2592932,0,0,0
2593459,1,1,0
2593534,0,0,0
2593635,1,1,0
2593689,0,0,1
2593909,1,1,1
2593945,0,0,0
2594153,1,1,1
2594498,1,0,1
2594573,1,1,0
2594762,1,0,1
2595752,0,1,0
2596050,1,1,0
2596095,0,0,0
2596226,0,0,0
2596260,1,1,0
2596322,1,1,0
2596441,0,0,0
2596597,0,0,0
2596663,0,1,1
2596692,1,0,1
2596700,1,1,0
2597075,1,0,1
2597237,1,1,0
2598056,1,1,1
2598325,0,0,0
2598503,0,1,1
2599036,1,0,1
2599201,0,0,0
2599328,1,0,1
2599418,0,1,0
2599895,0,0,0
2599921,1,1,0
2600021,0,0,0
2600211,0,0,0
2600231,0,0,0
2600573,0,1,1
2600670,0,0,0
2600734,0,0,0
2600771,1,1,1
2601313,NA,0,0
2601329,1,1,0
2601390,0,0,0
2601843,0,1,0
2601903,0,0,0
2601985,1,0,0
2602194,0,1,1
2602203,0,1,1
2602265,1,1,0
2602423,0,0,1
2602560,0,0,1
2602570,1,0,1
2602938,1,0,1
2602960,1,1,0
2603561,NA,0,0
2604010,0,0,0
2604233,0,0,0
2604544,0,0,0
2604557,0,0,0
2604781,0,0,1
2604903,0,1,1
2605128,0,1,0
2605190,1,1,0
2606011,0,0,0
2606110,0,0,0
2606339,0,0,0
2606387,1,1,0
2606649,0,1,1
2606894,0,0,0
2606987,1,0,1
2607354,0,0,0
2607514,1,1,1
2607602,0,0,0
2607718,0,0,0
2607837,0,0,0
2608246,1,0,1
2608363,0,0,1
2608587,0,0,0
2608599,1,1,0
2608612,0,0,0
2608653,0,0,0
2608684,0,0,0
2608962,1,1,0
2609014,0,0,0
2609767,1,1,0
2610267,1,0,1
2610406,0,1,1
2610708,1,0,0
2610954,1,NA,0
2610968,0,0,0
2611024,0,0,NA
2611492,1,1,1
2611698,1,1,0
2612178,0,0,0
2612292,0,0,0
2612342,0,0,0
2612614,0,0,0
2612760,1,0,1
2612813,0,0,0
2612840,1,1,0
2612995,0,1,1
2613440,0,0,0
2613593,0,0,0
2613676,0,0,0
2613684,0,0,0
2613758,1,0,1
2613769,0,0,0
2614540,0,NA,0
2614599,0,0,0
2614828,0,0,0
2615151,0,0,0
2615431,0,0,0
2615566,0,1,1
2615729,0,0,0
2616424,0,0,0
2616468,0,0,0
2616827,0,0,0
2617133,0,0,0
2617206,0,1,1
2617399,1,1,0
2617410,1,0,0
2617551,0,1,1
2617559,0,0,0
2617689,0,1,0
2617832,0,0,0
2618088,0,0,0
2618608,1,1,1
2618856,1,1,1
2618901,1,1,0
2618950,1,1,0
2619020,1,0,1
2619331,0,0,0
2619853,1,1,1
2619921,0,0,0
2620221,0,0,0
2620302,0,0,0
2620777,1,0,1
2620931,0,0,0
2621191,0,0,0
2621325,1,1,1
2621392,0,1,0
2621480,0,0,0
2621516,1,0,1
2621672,0,0,0
2622077,0,0,0
2622584,0,0,0
2622681,1,1,0
2622755,0,0,1
2623045,0,0,0
2623727,1,0,0
2623734,0,1,0
2623803,1,1,0
2623906,1,1,0
2624149,0,1,1
2624735,0,0,0
2625524,0,0,0
2625577,0,0,1
2625740,1,0,1
2625859,0,1,1
2626320,0,0,0
2626576,1,1,0
2626816,0,1,1
2627016,1,1,1
2627025,0,1,1
2627064,1,0,0
2627207,0,0,0
2627775,1,1,0
2627784,0,1,1
2627980,0,0,1
2628157,0,0,0
2628371,1,1,1
2628437,0,0,0
2628512,0,1,1
2628688,0,0,0
2629196,0,1,1
2629379,0,0,0
2629425,1,1,1
2629560,0,1,1
2629721,0,0,0
2630328,1,1,1
2630376,0,0,0
2630507,0,0,0
2630610,0,0,0
2630723,0,0,0
2631022,0,1,1
2631221,0,0,0
2632207,1,1,1
2632362,0,1,0
2632551,0,0,0
2632743,1,0,0
2633290,0,1,1
2633460,0,1,1
2633924,0,0,0
2634394,0,0,0
2634855,0,0,0
2635125,1,0,0
2635297,0,0,0
2635453,0,0,0
2635588,0,0,0
2635601,0,0,0
2635627,0,1,1
2635796,0,1,NA
2636072,0,0,0
2636586,1,1,0
2636898,1,0,1
2637007,1,0,1
2637116,1,1,0
2637325,0,1,1
2637443,0,0,0
2637786,0,0,0
2638092,0,1,1
2638097,0,1,1
2638423,1,0,1
2638547,0,1,1
2638907,1,0,0
2639166,0,1,1
2639199,0,0,0
2639802,0,1,1
2640349,1,1,1
2640369,1,0,1
2640643,1,1,1
2640656,1,1,1
2640685,0,0,0
2640715,0,0,0
2641108,0,0,0
2641231,1,1,1
2641236,0,0,0
2641510,0,0,0
2641947,0,0,0
2642239,1,1,0
2642511,1,1,0
2642587,0,1,1
2642823,0,1,1
2643234,1,0,1
2643323,1,1,1
2643853,1,1,0
2643952,1,0,1
2644238,0,0,0
2644372,0,0,0
2645130,0,1,1
2645351,0,0,1
2645804,0,0,0
2645927,0,0,0
2646581,0,0,1
2646702,0,0,0
2646931,1,1,1
2647059,1,0,0
2647440,0,0,0
2647680,1,1,1
2647968,0,0,0
2648029,0,0,0
2648395,0,0,1
2648687,0,0,0
2648743,1,1,0
2649014,0,1,0
2649040,0,0,0
2649056,0,0,1
2649090,0,0,0
2649144,1,1,1
2649302,0,0,0
2649588,0,1,1
2649854,0,0,1
2649968,1,0,1
2650038,0,0,0
2651177,0,0,0
2651233,0,0,0
2651878,0,0,0
2652018,0,0,0
2652208,1,1,1
2652401,0,1,0
2652412,1,0,1
2652424,1,0,0
2652584,0,0,0
2653420,0,1,1
2653478,0,0,0
2653488,0,0,0
2654017,0,0,0
2654160,0,0,0
2654183,0,1,1
2654261,1,1,0
2654612,1,0,1
2654638,0,0,0
2654789,0,0,0
2654947,1,0,0
2655322,0,0,0
2655521,0,0,0
2655605,1,1,1
2655906,0,0,0
2656625,1,1,0
2656733,0,0,0
2657132,0,0,0
2657358,0,0,0
2658317,1,0,1
2658456,0,0,0
2658554,0,0,0
2658750,0,0,0
2658950,0,0,0
2659222,NA,1,1
2659601,0,0,0
2659692,0,0,0
2659744,0,1,0
2659897,1,0,0
2660713,1,0,1
2661252,0,0,0
2661730,0,0,0
2661860,1,1,0
2661902,0,0,0
2662115,1,1,1
2662211,0,1,1
2662217,1,1,1
2662732,0,0,0
2662733,0,0,0
2662873,0,0,0
2662915,0,0,0
2663471,0,1,0
2663654,0,1,0
2663671,1,1,1
2663739,0,1,1
2664232,0,0,0
2664305,1,1,1
2664667,1,1,0
2664685,1,0,1
2665030,1,1,1
2665300,0,0,0
2665469,0,0,0
2665503,0,0,0
2666017,1,0,1
2666146,NA,0,0
2666254,0,0,0
2666415,1,0,1
2666999,0,0,0
2667118,0,1,1
2667762,0,0,0
2668440,0,0,0
2668549,0,1,1
2668554,1,1,0
2668569,1,1,1
2668824,0,0,0
2668936,0,0,0
2668984,1,0,1
2669410,0,0,0
2669521,0,0,0
2669840,0,0,0
2670349,1,1,1
2670390,0,0,0
2670397,0,0,1
2670525,0,0,0
2671029,1,1,0
2671172,0,0,0
2671373,1,0,1
2671515,0,0,0
2671702,1,1,0
2671867,0,1,1
2671898,0,0,0
2671928,1,0,1
2672037,0,0,0
2672247,0,1,1
2672308,0,0,0
2672323,1,1,0
2672476,1,1,1
2672736,1,0,0
2672804,0,0,0
2672900,1,1,1
2672963,1,0,1
2672998,0,0,0
2673012,0,0,0
2673088,0,0,0
2673263,0,0,0
2673308,0,0,0
2673311,1,1,0
2673657,0,0,0
2673685,1,1,0
2673930,0,0,0
2674247,0,1,0
2674428,0,0,0
2674494,0,1,1
2674826,0,0,1
2674957,0,0,0
2674992,1,1,0
2675767,1,0,1
2675918,1,1,1
2676239,0,0,0
2676831,0,0,0
2677108,0,1,1
2677148,0,0,0
2677375,0,0,1
2677789,0,0,0
2677894,0,0,0
2678311,0,0,0
2678562,1,1,0
2678582,0,0,0
2679154,0,1,1
2679412,0,0,0
2679605,1,0,0
2680143,0,0,0
2680312,0,0,0
2680899,1,0,0
2681010,0,0,0
2681708,1,1,1
2681874,0,0,0
2682019,1,0,1
2682111,0,0,1
2682116,1,1,0
2682147,0,0,0
2682438,1,0,1
2682541,1,1,0
2682610,0,0,0
2682859,1,0,0
2683301,0,1,0
2683507,0,0,0
2684519,0,0,0
2684697,0,0,0
2684737,1,1,0
2685077,0,0,0
2685132,1,1,1
2685378,0,0,0
2685591,0,0,0
2686095,0,0,0
2686149,0,1,0
2686893,1,1,0
2686953,0,0,0
2687070,0,1,1
2687228,0,0,0
2687300,1,1,1
2687478,0,0,0
2687515,0,0,0
2688643,0,0,1
2688647,1,0,1
2688778,0,1,1
2688805,1,0,1
2688838,1,1,0
2689006,0,0,0
2689106,0,0,0
2689451,0,0,0
2689602,0,0,0
2689732,0,0,0
2689932,1,1,0
2690272,0,0,0
2690489,1,1,NA
2690706,0,0,0
2691062,0,0,0
2691122,0,1,1
2691141,0,0,0
2691251,1,1,0
2692034,0,0,0
2692143,0,1,1
2692357,1,1,1
2692735,0,NA,0
2693051,0,0,NA
2693387,0,1,1
2693541,0,0,0
2693921,1,1,0
2694845,1,1,0
2694872,1,1,0
2695360,0,0,0
2696028,0,0,0
2696158,0,1,1
2696205,1,1,0
2696341,1,0,1
2696612,0,0,0
2696825,1,0,1
2697557,0,0,0
2697681,1,0,0
2697726,0,0,0
2697962,1,0,0
2698194,1,0,1
2698232,0,0,0
2698508,0,1,1
2699906,0,NA,0
2699932,0,0,0
2699952,0,0,0
2700003,1,0,1
2700018,0,0,0
2700324,0,1,NA
2700426,0,0,0
2700801,0,0,0
2700905,0,0,0
2701697,1,0,1
2701930,1,1,1
2702088,0,0,0
2702949,0,0,0
2703017,1,1,0
2703183,1,0,1
2703222,1,0,0
2703261,1,0,1
2703478,1,0,1
2703745,1,0,1
2703914,0,1,0
2704325,1,0,1
2704508,1,1,1
2704518,0,0,0
2704564,0,1,1
2704569,1,0,1
2704748,0,1,1
2704876,0,0,0
2705123,1,0,1
2705267,0,1,0
2705690,1,1,0
2705813,1,1,0
2705859,1,1,0
2705977,0,0,0
2706079,0,1,1
2706234,1,0,1
2707062,1,0,0
2707082,0,0,0
2707627,1,1,0
2707872,1,0,1
2708152,1,0,1
2708295,1,1,0
2708836,0,0,0
2709691,0,0,0
2710553,0,0,0
2710574,0,0,0
2711185,1,0,1
2711197,0,0,0
2711246,0,1,1
2711427,0,0,0
2711893,0,0,0
2712334,1,1,1
2712531,1,0,0
2712567,0,0,0
2712772,0,0,0
2713240,1,1,0
2713365,0,0,0
2713810,1,1,1
2713812,0,1,1
2713905,1,1,1
2714452,0,0,0
2714473,1,0,NA
2714715,0,1,1
2714886,0,0,0
2715004,1,1,1
2715272,1,1,1
2715278,1,1,1
2715307,1,0,0
2716178,0,0,0
2716381,0,0,0
2716614,0,0,0
2716631,0,1,0
2716702,0,0,0
2716817,0,0,0
2717247,0,1,1
2717330,1,0,1
2717550,1,0,1
2717822,0,0,1
2717852,0,0,0
2718025,0,1,1
2718658,1,0,1
2718816,1,1,0
2719494,0,0,0
2719619,0,0,0
2719621,0,0,0
2719952,0,1,1
2719963,1,0,0
2720264,0,0,0
2720473,1,1,1
2720718,0,0,0
2720853,1,0,1
2720930,1,1,0
2721139,0,1,1
2721184,0,0,0
2721213,1,0,1
2721217,0,0,0
2721957,0,1,1
2722207,0,0,0
2722629,0,1,1
2722682,0,1,1
2722870,0,0,0
2722926,1,1,1
2722933,0,1,0
2723114,0,0,0
2723153,0,0,0
2723252,0,0,0
2723626,1,0,1
2723628,0,0,0
2723680,0,0,0
2724580,0,1,1
2724675,1,0,1
2724824,0,1,1
2725256,1,1,0
2725274,0,0,0
2725311,1,0,1
2725436,1,0,0
2725540,0,1,1
2725554,0,0,0
2725612,0,0,0
2726134,0,0,0
2726231,0,0,0
2726690,1,1,1
2726998,0,0,0
2727059,1,1,0
2727265,0,0,0
2727285,1,1,0
2727534,0,1,1
2727666,0,0,0
2727738,0,0,0
2727748,0,0,0
2728076,0,1,1
2728157,0,0,0
2728328,1,0,1
2728349,0,0,0
2728449,0,0,0
2728762,0,0,0
2728863,0,1,1
2729002,0,0,0
2729035,0,1,0
2729218,1,1,1
2729368,0,1,1
2729369,1,1,0
2729531,1,1,0
2729839,0,1,1
2730192,1,0,1
2730257,0,0,0
2730259,0,1,1
2730268,0,0,0
2730294,0,0,0
2730727,1,0,1
2730992,1,0,1
2731161,0,0,0
2731521,0,0,1
2731800,0,0,0
2732214,0,0,0
2732968,0,1,1
2733067,0,0,0
2734229,1,1,1
2734444,0,0,0
2734456,1,0,0
2734753,0,0,0
2734779,0,0,0
2735053,0,0,0
2735076,0,0,0
2735078,0,0,1
2735109,0,0,0
2735249,0,0,0
2735331,0,1,0
2735504,0,0,0
2735759,1,0,1
2735778,1,0,1
2735891,0,0,0
2735940,0,0,0
2736017,1,1,0
2736505,1,1,0
2736995,0,0,0
2738046,0,1,1
2738087,1,1,1
2738140,0,0,0
2738220,0,0,0
